customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score,segment,first_category,outcome
1374,2015-08-05,4,11,148,3,3,3,9,Potential,Other,Retained
1375,2015-10-11,1,2,81,4,1,1,6,At-Risk,Fresh Produce,Churned
1376,2015-06-30,3,7,184,3,2,2,7,Potential,Other,Retained
1377,2015-03-14,3,11,292,2,2,3,7,Potential,Dairy,Retained
1378,2015-10-12,2,4,80,4,1,1,6,At-Risk,Other,Churned
1379,2015-07-13,11,28,171,3,5,5,13,Champion,Other,Retained High-Value
1380,2015-11-21,5,11,40,5,4,3,12,Loyal,Other,Retained
1381,2015-03-23,5,15,283,2,4,5,11,Loyal,Other,Retained
1382,2015-09-29,3,6,93,4,2,2,8,Potential,Fresh Produce,Retained
1383,2015-02-23,3,6,311,2,2,2,6,Churned,Other,Churned
1384,2015-12-19,7,15,12,5,5,5,15,Champion,Dairy,Retained High-Value
1385,2015-11-26,5,15,35,5,4,5,14,Champion,Other,Retained High-Value
1386,2015-07-31,3,6,153,3,2,2,7,Potential,Beverages,Retained
1387,2014-05-31,2,6,579,1,1,2,4,Churned,Other,Churned
1388,2015-04-03,3,7,272,2,2,2,6,Churned,Bakery & Grains,Churned
1389,2015-02-18,3,8,316,2,2,2,6,Churned,Other,Churned
1390,2015-03-02,3,12,304,2,2,4,8,Potential,Bakery & Grains,Retained
1391,2015-08-21,6,13,132,3,5,4,12,Loyal,Beverages,Retained
1392,2015-04-20,3,6,255,2,2,2,6,Churned,Dairy,Churned
1393,2014-08-26,3,7,492,1,2,2,5,Churned,Other,Churned
1394,2015-05-24,2,4,221,2,1,1,4,Churned,Beverages,Churned
1395,2015-10-12,8,23,80,4,5,5,14,Champion,Other,Retained High-Value
1396,2015-07-22,2,8,162,3,1,2,6,At-Risk,Other,Churned
1397,2015-12-21,1,2,10,5,1,1,7,Potential,Other,Retained
1398,2015-04-15,2,8,260,2,1,2,5,Churned,Other,Churned
1399,2014-12-10,4,9,386,1,3,3,7,Potential,Fresh Produce,Retained
1400,2014-10-11,1,2,446,1,1,1,3,Churned,Fresh Produce,Churned
1401,2015-05-29,2,4,216,2,1,1,4,Churned,Beverages,Churned
1402,2014-10-14,1,4,443,1,1,1,3,Churned,Bakery & Grains,Churned
1403,2015-05-16,4,10,229,2,3,3,8,Potential,Other,Retained
1404,2015-05-03,5,18,242,2,4,5,11,Loyal,Dairy,Retained
1405,2015-02-28,2,6,306,2,1,2,5,Churned,Fresh Produce,Churned
1406,2015-12-28,2,12,3,5,1,4,10,Loyal,Other,Retained
1407,2015-07-29,6,23,155,3,5,5,13,Champion,Other,Retained High-Value
1408,2015-07-23,3,7,161,3,2,2,7,Potential,Other,Retained
1409,2015-07-28,3,6,156,3,2,2,7,Potential,Dairy,Retained
1410,2015-11-08,10,27,53,4,5,5,14,Champion,Meat & Snacks,Retained High-Value
1411,2015-02-20,2,4,314,2,1,1,4,Churned,Other,Churned
1412,2015-11-16,4,12,45,5,3,4,12,Loyal,Dairy,Retained
1413,2014-12-14,3,7,382,1,2,2,5,Churned,Other,Churned
1414,2015-05-24,1,2,221,2,1,1,4,Churned,Fresh Produce,Churned
1415,2014-12-28,2,4,368,1,1,1,3,Churned,Meat & Snacks,Churned
1416,2015-08-22,6,14,131,3,5,4,12,Loyal,Other,Retained
1417,2015-09-18,5,10,104,4,4,3,11,Loyal,Dairy,Retained
1418,2014-12-02,3,7,394,1,2,2,5,Churned,Other,Churned
1419,2015-04-07,5,15,268,2,4,5,11,Loyal,Meat & Snacks,Retained
1420,2015-12-08,4,11,23,5,3,3,11,Loyal,Dairy,Retained
1421,2015-08-07,4,11,146,3,3,3,9,Potential,Beverages,Retained
1422,2015-10-04,7,19,88,4,5,5,14,Champion,Meat & Snacks,Retained High-Value
1423,2014-10-13,2,6,444,1,1,2,4,Churned,Other,Churned
1424,2015-10-09,3,6,83,4,2,2,8,Potential,Other,Retained
1425,2015-09-24,4,10,98,4,3,3,10,Loyal,Fresh Produce,Retained
1426,2015-07-08,5,10,176,3,4,3,10,Loyal,Dairy,Retained
1427,2015-11-26,6,16,35,5,5,5,15,Champion,Dairy,Retained High-Value
1428,2015-01-18,5,13,347,1,4,4,9,Potential,Fresh Produce,Retained
1429,2015-02-07,2,5,327,1,1,1,3,Churned,Beverages,Churned
1430,2015-12-17,6,16,14,5,5,5,15,Champion,Beverages,Retained High-Value
1431,2015-11-07,4,9,54,4,3,3,10,Loyal,Bakery & Grains,Retained
1432,2015-08-04,4,11,149,3,3,3,9,Potential,Other,Retained
1433,2014-09-22,1,4,465,1,1,1,3,Churned,Other,Churned
1434,2014-11-28,3,8,398,1,2,2,5,Churned,Other,Churned
1435,2015-04-24,5,15,251,2,4,5,11,Loyal,Other,Retained
1436,2015-03-01,1,2,305,2,1,1,4,Churned,Other,Churned
1437,2015-08-15,2,4,138,3,1,1,5,At-Risk,Dairy,Churned
1438,2015-11-28,6,17,33,5,5,5,15,Champion,Other,Retained High-Value
1439,2015-08-13,1,3,140,3,1,1,5,At-Risk,Meat & Snacks,Churned
1440,2015-12-06,6,12,25,5,5,4,14,Champion,Dairy,Retained High-Value
1442,2015-08-31,6,13,122,3,5,4,12,Loyal,Other,Retained
1443,2015-10-09,4,11,83,4,3,3,10,Loyal,Other,Retained
1444,2015-12-29,6,20,2,5,5,5,15,Champion,Dairy,Retained High-Value
1445,2014-05-02,3,6,608,1,2,2,5,Churned,Bakery & Grains,Churned
1446,2014-09-02,3,8,485,1,2,2,5,Churned,Other,Churned
1447,2014-06-05,1,3,574,1,1,1,3,Churned,Fresh Produce,Churned
1448,2015-03-19,2,4,287,2,1,1,4,Churned,Other,Churned
1449,2015-10-03,4,9,89,4,3,3,10,Loyal,Fresh Produce,Retained
1450,2015-11-16,6,16,45,5,5,5,15,Champion,Other,Retained High-Value
1451,2015-01-27,2,6,338,1,1,2,4,Churned,Beverages,Churned
1452,2015-11-25,6,15,36,5,5,5,15,Champion,Other,Retained High-Value
1453,2014-11-21,2,4,405,1,1,1,3,Churned,Fresh Produce,Churned
1454,2015-10-22,4,11,70,4,3,3,10,Loyal,Other,Retained
1455,2015-03-18,1,2,288,2,1,1,4,Churned,Other,Churned
1456,2015-11-20,6,18,41,5,5,5,15,Champion,Other,Retained High-Value
1457,2015-01-09,6,12,356,1,5,4,10,Loyal,Other,Retained
1458,2015-08-24,3,7,129,3,2,2,7,Potential,Bakery & Grains,Retained
1459,2015-07-18,1,4,166,3,1,1,5,At-Risk,Other,Churned
1460,2015-06-24,3,10,190,2,2,3,7,Potential,Other,Retained
1461,2015-12-21,3,8,10,5,2,2,9,Potential,Fresh Produce,Retained
1462,2014-09-24,2,4,463,1,1,1,3,Churned,Other,Churned
1463,2015-12-24,3,6,7,5,2,2,9,Potential,Fresh Produce,Retained
1464,2015-06-03,2,5,211,2,1,1,4,Churned,Meat & Snacks,Churned
1465,2015-11-09,7,17,52,4,5,5,14,Champion,Other,Retained High-Value
1466,2015-12-01,9,23,30,5,5,5,15,Champion,Fresh Produce,Retained High-Value
1467,2015-08-20,2,5,133,3,1,1,5,At-Risk,Meat & Snacks,Churned
1468,2015-10-09,6,15,83,4,5,5,14,Champion,Other,Retained High-Value
1469,2014-08-28,1,2,490,1,1,1,3,Churned,Beverages,Churned
1470,2014-06-11,1,2,568,1,1,1,3,Churned,Fresh Produce,Churned
1471,2014-08-21,2,4,497,1,1,1,3,Churned,Dairy,Churned
1472,2015-09-19,6,16,103,4,5,5,14,Champion,Beverages,Retained High-Value
1473,2015-10-02,4,10,90,4,3,3,10,Loyal,Beverages,Retained
1474,2015-07-29,5,12,155,3,4,4,11,Loyal,Meat & Snacks,Retained
1475,2015-12-17,4,10,14,5,3,3,11,Loyal,Bakery & Grains,Retained
1476,2015-08-26,6,13,127,3,5,4,12,Loyal,Beverages,Retained
1477,2015-11-20,6,17,41,5,5,5,15,Champion,Other,Retained High-Value
1478,2015-02-12,4,8,322,2,3,2,7,Potential,Other,Retained
1479,2015-05-15,4,14,230,2,3,4,9,Potential,Fresh Produce,Retained
1480,2015-11-21,6,13,40,5,5,4,14,Champion,Fresh Produce,Retained High-Value
1481,2015-06-04,2,4,210,2,1,1,4,Churned,Fresh Produce,Churned
1482,2015-11-22,6,20,39,5,5,5,15,Champion,Other,Retained High-Value
1483,2015-06-27,8,20,187,3,5,5,13,Champion,Other,Retained High-Value
1484,2015-10-07,3,8,85,4,2,2,8,Potential,Dairy,Retained
1485,2015-07-12,2,4,172,3,1,1,5,At-Risk,Meat & Snacks,Churned
1486,2015-12-14,6,17,17,5,5,5,15,Champion,Other,Retained High-Value
1487,2014-11-02,2,7,424,1,1,2,4,Churned,Fresh Produce,Churned
1488,2015-11-28,4,8,33,5,3,2,10,Loyal,Other,Retained
1489,2015-06-23,5,13,191,2,4,4,10,Loyal,Other,Retained
1490,2015-10-04,2,4,88,4,1,1,6,At-Risk,Other,Churned
1491,2015-12-30,5,11,1,5,4,3,12,Loyal,Other,Retained
1492,2015-01-29,5,11,336,1,4,3,8,Potential,Dairy,Retained
1493,2015-10-01,6,15,91,4,5,5,14,Champion,Fresh Produce,Retained High-Value
1494,2015-09-29,6,16,93,4,5,5,14,Champion,Bakery & Grains,Retained High-Value
1495,2015-01-09,3,9,356,1,2,3,6,Churned,Fresh Produce,Churned
1496,2014-04-26,1,2,614,1,1,1,3,Churned,Fresh Produce,Churned
1497,2015-10-10,4,9,82,4,3,3,10,Loyal,Other,Retained
1498,2015-10-28,4,8,64,4,3,2,9,Potential,Bakery & Grains,Retained
1499,2015-11-09,5,10,52,4,4,3,11,Loyal,Other,Retained
1500,2015-03-21,6,16,285,2,5,5,12,Loyal,Beverages,Retained
1501,2015-08-17,4,10,136,3,3,3,9,Potential,Meat & Snacks,Retained
1502,2015-10-31,2,7,61,4,1,2,7,Potential,Other,Retained
1503,2015-08-17,3,9,136,3,2,3,8,Potential,Meat & Snacks,Retained
1504,2015-11-30,5,11,31,5,4,3,12,Loyal,Other,Retained
1505,2015-10-27,2,8,65,4,1,2,7,Potential,Other,Retained
1506,2014-12-25,2,5,371,1,1,1,3,Churned,Fresh Produce,Churned
1507,2015-06-22,5,16,192,2,4,5,11,Loyal,Other,Retained
1508,2015-11-15,4,8,46,5,3,2,10,Loyal,Other,Retained
1509,2015-12-30,6,18,1,5,5,5,15,Champion,Beverages,Retained High-Value
1510,2015-10-25,7,18,67,4,5,5,14,Champion,Fresh Produce,Retained High-Value
1511,2015-03-22,2,4,284,2,1,1,4,Churned,Other,Churned
1512,2015-09-20,4,10,102,4,3,3,10,Loyal,Beverages,Retained
1513,2015-11-12,3,10,49,4,2,3,9,Potential,Other,Retained
1514,2015-08-24,5,10,129,3,4,3,10,Loyal,Beverages,Retained
1515,2015-11-28,6,13,33,5,5,4,14,Champion,Fresh Produce,Retained High-Value
1516,2015-01-28,2,4,337,1,1,1,3,Churned,Other,Churned
1517,2015-08-01,4,10,152,3,3,3,9,Potential,Meat & Snacks,Retained
1518,2015-12-11,3,7,20,5,2,2,9,Potential,Fresh Produce,Retained
1519,2014-10-28,1,2,429,1,1,1,3,Churned,Dairy,Churned
1520,2015-02-26,3,6,308,2,2,2,6,Churned,Other,Churned
1521,2014-12-26,2,6,370,1,1,2,4,Churned,Other,Churned
1522,2014-12-24,7,19,372,1,5,5,11,Loyal,Dairy,Retained
1523,2015-03-28,3,10,278,2,2,3,7,Potential,Beverages,Retained
1524,2015-12-05,4,10,26,5,3,3,11,Loyal,Other,Retained
1525,2014-10-25,2,5,432,1,1,1,3,Churned,Other,Churned
1526,2015-11-26,5,11,35,5,4,3,12,Loyal,Fresh Produce,Retained
1527,2015-12-30,5,14,1,5,4,4,13,Champion,Dairy,Retained High-Value
1528,2015-09-15,4,8,107,3,3,2,8,Potential,Fresh Produce,Retained
1529,2015-06-17,3,7,197,2,2,2,6,Churned,Other,Churned
1530,2014-10-11,2,5,446,1,1,1,3,Churned,Bakery & Grains,Churned
1531,2015-01-19,2,4,346,1,1,1,3,Churned,Other,Churned
1532,2015-06-20,2,6,194,2,1,2,5,Churned,Dairy,Churned
1533,2015-11-07,3,6,54,4,2,2,8,Potential,Other,Retained
1534,2015-08-13,4,18,140,3,3,5,11,Loyal,Bakery & Grains,Retained
1535,2015-07-03,4,8,181,3,3,2,8,Potential,Dairy,Retained
1536,2015-05-02,3,8,243,2,2,2,6,Churned,Fresh Produce,Churned
1537,2015-02-01,2,5,333,1,1,1,3,Churned,Fresh Produce,Churned
1538,2015-11-30,3,6,31,5,2,2,9,Potential,Meat & Snacks,Retained
1539,2015-09-27,2,5,95,4,1,1,6,At-Risk,Other,Churned
1540,2015-11-26,4,12,35,5,3,4,12,Loyal,Bakery & Grains,Retained
1542,2015-08-07,6,13,146,3,5,4,12,Loyal,Other,Retained
1544,2015-02-25,4,9,309,2,3,3,8,Potential,Other,Retained
1545,2015-10-17,3,7,75,4,2,2,8,Potential,Other,Retained
1546,2015-01-03,3,9,362,1,2,3,6,Churned,Other,Churned
1547,2015-04-18,3,7,257,2,2,2,6,Churned,Dairy,Churned
1548,2014-10-01,3,6,456,1,2,2,5,Churned,Other,Churned
1549,2015-03-18,3,9,288,2,2,3,7,Potential,Dairy,Retained
1550,2015-05-14,3,7,231,2,2,2,6,Churned,Other,Churned
1551,2015-08-11,6,13,142,3,5,4,12,Loyal,Other,Retained
1552,2014-01-09,1,2,721,1,1,1,3,Churned,Other,Churned
1553,2015-07-21,6,14,163,3,5,4,12,Loyal,Other,Retained
1554,2015-05-21,5,15,224,2,4,5,11,Loyal,Other,Retained
1555,2015-03-27,1,2,279,2,1,1,4,Churned,Bakery & Grains,Churned
1556,2014-05-31,1,2,579,1,1,1,3,Churned,Other,Churned
1557,2015-08-04,2,4,149,3,1,1,5,At-Risk,Dairy,Churned
1558,2015-04-06,1,2,269,2,1,1,4,Churned,Other,Churned
1559,2015-10-03,2,7,89,4,1,2,7,Potential,Fresh Produce,Retained
1560,2014-05-16,1,2,594,1,1,1,3,Churned,Other,Churned
1561,2015-07-25,7,20,159,3,5,5,13,Champion,Other,Retained High-Value
1562,2015-05-11,3,6,234,2,2,2,6,Churned,Beverages,Churned
1563,2014-04-27,2,5,613,1,1,1,3,Churned,Other,Churned
1564,2015-10-23,4,8,69,4,3,2,9,Potential,Fresh Produce,Retained
1565,2015-12-14,6,19,17,5,5,5,15,Champion,Other,Retained High-Value
1566,2015-11-19,9,21,42,5,5,5,15,Champion,Other,Retained High-Value
1567,2015-04-11,4,17,264,2,3,5,10,Loyal,Other,Retained
1568,2014-03-09,2,4,662,1,1,1,3,Churned,Other,Churned
1569,2014-05-20,3,8,590,1,2,2,5,Churned,Bakery & Grains,Churned
1570,2015-03-20,2,5,286,2,1,1,4,Churned,Other,Churned
1571,2015-05-24,2,8,221,2,1,2,5,Churned,Beverages,Churned
1572,2015-09-21,7,20,101,4,5,5,14,Champion,Other,Retained High-Value
1573,2015-01-21,3,6,344,1,2,2,5,Churned,Dairy,Churned
1574,2015-08-04,10,23,149,3,5,5,13,Champion,Bakery & Grains,Retained High-Value
1575,2015-01-04,5,10,361,1,4,3,8,Potential,Other,Retained
1577,2015-03-16,1,2,290,2,1,1,4,Churned,Other,Churned
1578,2015-06-23,4,8,191,2,3,2,7,Potential,Dairy,Retained
1579,2014-06-15,1,2,564,1,1,1,3,Churned,Beverages,Churned
1580,2015-12-05,7,16,26,5,5,5,15,Champion,Dairy,Retained High-Value
1581,2015-08-13,3,6,140,3,2,2,7,Potential,Other,Retained
1582,2015-08-06,3,6,147,3,2,2,7,Potential,Other,Retained
1583,2015-11-23,6,21,38,5,5,5,15,Champion,Other,Retained High-Value
1584,2015-07-10,5,16,174,3,4,5,12,Loyal,Bakery & Grains,Retained
1585,2015-01-07,4,8,358,1,3,2,6,Churned,Beverages,Churned
1586,2014-05-02,2,6,608,1,1,2,4,Churned,Fresh Produce,Churned
1587,2015-07-01,5,13,183,3,4,4,11,Loyal,Other,Retained
1588,2015-10-13,3,8,79,4,2,2,8,Potential,Other,Retained
1589,2014-08-27,2,4,491,1,1,1,3,Churned,Dairy,Churned
1590,2015-08-15,3,6,138,3,2,2,7,Potential,Fresh Produce,Retained
1591,2015-03-20,4,10,286,2,3,3,8,Potential,Beverages,Retained
1592,2014-11-28,1,2,398,1,1,1,3,Churned,Bakery & Grains,Churned
1593,2015-08-08,3,7,145,3,2,2,7,Potential,Beverages,Retained
1594,2015-01-23,3,6,342,1,2,2,5,Churned,Other,Churned
1595,2015-10-05,7,22,87,4,5,5,14,Champion,Fresh Produce,Retained High-Value
1596,2015-07-14,4,10,170,3,3,3,9,Potential,Other,Retained
1597,2015-02-05,4,8,329,1,3,2,6,Churned,Other,Churned
1598,2015-03-02,3,7,304,2,2,2,6,Churned,Other,Churned
1599,2015-10-13,5,14,79,4,4,4,12,Loyal,Meat & Snacks,Retained
1601,2015-12-09,3,6,22,5,2,2,9,Potential,Other,Retained
1602,2015-08-29,7,14,124,3,5,4,12,Loyal,Dairy,Retained
1603,2015-09-30,5,15,92,4,4,5,13,Champion,Bakery & Grains,Retained High-Value
1604,2015-11-11,4,8,50,4,3,2,9,Potential,Other,Retained
1605,2015-07-06,5,11,178,3,4,3,10,Loyal,Fresh Produce,Retained
1606,2015-11-11,4,8,50,4,3,2,9,Potential,Beverages,Retained
1607,2014-10-12,2,6,445,1,1,2,4,Churned,Fresh Produce,Churned
1608,2015-11-13,6,18,48,4,5,5,14,Champion,Fresh Produce,Retained High-Value
1609,2015-12-17,6,15,14,5,5,5,15,Champion,Fresh Produce,Retained High-Value
1610,2015-05-26,2,6,219,2,1,2,5,Churned,Beverages,Churned
1611,2015-04-04,3,10,271,2,2,3,7,Potential,Meat & Snacks,Retained
1612,2015-11-06,6,16,55,4,5,5,14,Champion,Dairy,Retained High-Value
1613,2015-08-25,7,15,128,3,5,5,13,Champion,Fresh Produce,Retained High-Value
1614,2015-10-21,2,4,71,4,1,1,6,At-Risk,Beverages,Churned
1615,2015-12-03,4,12,28,5,3,4,12,Loyal,Other,Retained
1616,2015-12-08,6,13,23,5,5,4,14,Champion,Meat & Snacks,Retained High-Value
1617,2015-03-30,4,9,276,2,3,3,8,Potential,Other,Retained
1618,2015-08-02,7,16,151,3,5,5,13,Champion,Dairy,Retained High-Value
1619,2015-10-29,4,11,63,4,3,3,10,Loyal,Other,Retained
1620,2015-08-20,5,11,133,3,4,3,10,Loyal,Other,Retained
1621,2015-02-20,5,14,314,2,4,4,10,Loyal,Meat & Snacks,Retained
1622,2015-03-11,4,10,295,2,3,3,8,Potential,Beverages,Retained
1623,2015-11-02,5,12,59,4,4,4,12,Loyal,Beverages,Retained
1624,2015-12-22,3,9,9,5,2,3,10,Loyal,Other,Retained
1625,2015-11-27,7,18,34,5,5,5,15,Champion,Beverages,Retained High-Value
1626,2015-02-18,1,2,316,2,1,1,4,Churned,Bakery & Grains,Churned
1627,2015-04-11,3,9,264,2,2,3,7,Potential,Other,Retained
1628,2015-11-19,6,15,42,5,5,5,15,Champion,Other,Retained High-Value
1629,2015-06-08,3,6,206,2,2,2,6,Churned,Dairy,Churned
1630,2015-05-22,2,4,223,2,1,1,4,Churned,Bakery & Grains,Churned
1631,2015-08-14,2,5,139,3,1,1,5,At-Risk,Dairy,Churned
1632,2015-12-15,6,14,16,5,5,4,14,Champion,Other,Retained High-Value
1633,2015-08-09,2,6,144,3,1,2,6,At-Risk,Other,Churned
1634,2015-12-03,6,19,28,5,5,5,15,Champion,Other,Retained High-Value
1635,2015-11-25,3,6,36,5,2,2,9,Potential,Other,Retained
1636,2015-12-05,6,12,26,5,5,4,14,Champion,Other,Retained High-Value
1638,2015-03-12,2,8,294,2,1,2,5,Churned,Other,Churned
1639,2015-10-10,3,7,82,4,2,2,8,Potential,Other,Retained
1640,2014-03-08,2,4,663,1,1,1,3,Churned,Other,Churned
1641,2015-06-23,5,12,191,2,4,4,10,Loyal,Other,Retained
1642,2014-09-28,1,2,459,1,1,1,3,Churned,Beverages,Churned
1643,2015-04-28,2,4,247,2,1,1,4,Churned,Dairy,Churned
1644,2014-07-13,2,5,536,1,1,1,3,Churned,Fresh Produce,Churned
1645,2014-10-05,2,5,452,1,1,1,3,Churned,Other,Churned
1646,2015-08-28,7,17,125,3,5,5,13,Champion,Dairy,Retained High-Value
1647,2015-12-20,3,7,11,5,2,2,9,Potential,Meat & Snacks,Retained
1648,2015-05-01,4,10,244,2,3,3,8,Potential,Other,Retained
1649,2015-11-29,7,18,32,5,5,5,15,Champion,Meat & Snacks,Retained High-Value
1650,2014-06-27,2,6,552,1,1,2,4,Churned,Bakery & Grains,Churned
1651,2015-12-17,7,16,14,5,5,5,15,Champion,Other,Retained High-Value
1652,2015-03-17,5,12,289,2,4,4,10,Loyal,Fresh Produce,Retained
1653,2015-12-07,6,18,24,5,5,5,15,Champion,Other,Retained High-Value
1654,2015-11-09,9,23,52,4,5,5,14,Champion,Other,Retained High-Value
1655,2015-11-20,4,9,41,5,3,3,11,Loyal,Bakery & Grains,Retained
1656,2015-10-30,4,12,62,4,3,4,11,Loyal,Bakery & Grains,Retained
1657,2014-05-12,3,6,598,1,2,2,5,Churned,Other,Churned
1658,2015-09-03,5,12,119,3,4,4,11,Loyal,Fresh Produce,Retained
1659,2015-11-30,7,15,31,5,5,5,15,Champion,Other,Retained High-Value
1660,2015-07-26,3,7,158,3,2,2,7,Potential,Fresh Produce,Retained
1661,2015-11-08,6,17,53,4,5,5,14,Champion,Other,Retained High-Value
1662,2015-06-12,2,5,202,2,1,1,4,Churned,Bakery & Grains,Churned
1663,2015-11-11,4,13,50,4,3,4,11,Loyal,Bakery & Grains,Retained
1664,2015-04-01,3,10,274,2,2,3,7,Potential,Beverages,Retained
1665,2015-11-29,3,6,32,5,2,2,9,Potential,Beverages,Retained
1666,2015-04-15,2,4,260,2,1,1,4,Churned,Other,Churned
1667,2015-01-12,1,2,353,1,1,1,3,Churned,Other,Churned
1668,2015-08-21,4,11,132,3,3,3,9,Potential,Other,Retained
1669,2015-08-19,1,9,134,3,1,3,7,Potential,Meat & Snacks,Retained
1670,2015-11-22,3,9,39,5,2,3,10,Loyal,Beverages,Retained
1672,2015-10-07,3,6,85,4,2,2,8,Potential,Other,Retained
1673,2014-04-08,1,2,632,1,1,1,3,Churned,Fresh Produce,Churned
1674,2015-12-04,4,12,27,5,3,4,12,Loyal,Beverages,Retained
1676,2015-10-11,4,10,81,4,3,3,10,Loyal,Beverages,Retained
1677,2015-12-09,5,11,22,5,4,3,12,Loyal,Other,Retained
1678,2015-11-14,4,8,47,4,3,2,9,Potential,Other,Retained
1679,2015-12-08,4,11,23,5,3,3,11,Loyal,Other,Retained
1680,2014-12-10,3,6,386,1,2,2,5,Churned,Other,Churned
1681,2014-07-06,2,6,543,1,1,2,4,Churned,Dairy,Churned
1682,2015-11-01,7,20,60,4,5,5,14,Champion,Other,Retained High-Value
1683,2015-08-20,2,5,133,3,1,1,5,At-Risk,Other,Churned
1684,2015-01-03,3,8,362,1,2,2,5,Churned,Other,Churned
1685,2015-08-18,4,8,135,3,3,2,8,Potential,Beverages,Retained
1686,2014-05-15,3,7,595,1,2,2,5,Churned,Other,Churned
1687,2014-10-17,5,11,440,1,4,4,9,Potential,Other,Retained
1688,2015-11-10,1,2,51,4,1,1,6,At-Risk,Fresh Produce,Churned
1689,2014-12-09,2,5,387,1,1,1,3,Churned,Meat & Snacks,Churned
1690,2015-08-21,6,16,132,3,5,5,13,Champion,Fresh Produce,Retained High-Value
1692,2015-06-28,6,15,186,3,5,5,13,Champion,Fresh Produce,Retained High-Value
1693,2015-12-27,4,12,4,5,3,4,12,Loyal,Other,Retained
1694,2014-10-01,2,6,456,1,1,2,4,Churned,Dairy,Churned
1695,2015-02-04,1,2,330,1,1,1,3,Churned,Other,Churned
1696,2015-10-04,6,13,88,4,5,4,13,Champion,Other,Retained High-Value
1697,2015-11-17,6,15,44,5,5,5,15,Champion,Dairy,Retained High-Value
1698,2015-07-22,3,9,162,3,2,3,8,Potential,Dairy,Retained
1699,2015-09-25,4,10,97,4,3,3,10,Loyal,Other,Retained
1700,2015-10-30,2,4,62,4,1,1,6,At-Risk,Fresh Produce,Churned
1701,2015-05-17,1,2,228,2,1,1,4,Churned,Other,Churned
1702,2015-01-14,5,13,351,1,4,4,9,Potential,Dairy,Retained
1703,2015-02-21,3,14,313,2,2,4,8,Potential,Other,Retained
1705,2015-10-12,4,8,80,4,3,2,9,Potential,Other,Retained
1706,2015-08-14,4,14,139,3,3,4,10,Loyal,Dairy,Retained
1707,2015-06-09,2,4,205,2,1,1,4,Churned,Beverages,Churned
1708,2015-12-28,4,16,3,5,3,5,13,Champion,Dairy,Retained High-Value
1709,2015-04-22,2,4,253,2,1,1,4,Churned,Other,Churned
1710,2015-12-05,3,6,26,5,2,2,9,Potential,Other,Retained
1711,2015-11-22,8,19,39,5,5,5,15,Champion,Other,Retained High-Value
1712,2014-08-30,2,5,488,1,1,1,3,Churned,Other,Churned
1714,2015-08-02,2,5,151,3,1,1,5,At-Risk,Other,Churned
1715,2015-07-04,6,17,180,3,5,5,13,Champion,Other,Retained High-Value
1716,2014-08-16,3,8,502,1,2,2,5,Churned,Dairy,Churned
1717,2015-11-09,3,8,52,4,2,2,8,Potential,Fresh Produce,Retained
1718,2015-03-14,3,7,292,2,2,2,6,Churned,Dairy,Churned
1719,2015-09-17,5,13,105,4,4,4,12,Loyal,Other,Retained
1720,2015-12-05,2,7,26,5,1,2,8,Potential,Other,Retained
1721,2015-10-15,2,6,77,4,1,2,7,Potential,Beverages,Retained
1722,2015-08-27,6,14,126,3,5,4,12,Loyal,Beverages,Retained
1723,2015-12-08,4,10,23,5,3,3,11,Loyal,Other,Retained
1724,2015-09-09,4,11,113,3,3,4,10,Loyal,Fresh Produce,Retained
1725,2014-10-27,3,6,430,1,2,2,5,Churned,Meat & Snacks,Churned
1726,2015-12-26,5,13,5,5,4,4,13,Champion,Beverages,Retained High-Value
1727,2015-07-18,2,6,166,3,1,2,6,At-Risk,Other,Churned
1728,2015-08-15,3,7,138,3,2,2,7,Potential,Other,Retained
1729,2015-12-15,6,15,16,5,5,5,15,Champion,Fresh Produce,Retained High-Value
1730,2015-12-25,4,8,6,5,3,2,10,Loyal,Other,Retained
1731,2015-11-20,6,12,41,5,5,4,14,Champion,Other,Retained High-Value
1732,2015-05-29,3,7,216,2,2,2,6,Churned,Fresh Produce,Churned
1733,2015-06-23,4,17,191,2,3,5,10,Loyal,Other,Retained
1734,2015-07-13,6,17,171,3,5,5,13,Champion,Fresh Produce,Retained High-Value
1735,2014-08-06,2,5,512,1,1,1,3,Churned,Other,Churned
1736,2015-08-29,5,12,124,3,4,4,11,Loyal,Beverages,Retained
1737,2015-09-05,6,21,117,3,5,5,13,Champion,Meat & Snacks,Retained High-Value
1738,2014-10-01,4,8,456,1,3,2,6,Churned,Other,Churned
1739,2015-05-31,2,4,214,2,1,1,4,Churned,Bakery & Grains,Churned
1740,2014-11-21,7,16,405,1,5,5,11,Loyal,Other,Retained
1741,2015-12-20,6,13,11,5,5,4,14,Champion,Other,Retained High-Value
1742,2015-12-12,4,9,19,5,3,3,11,Loyal,Meat & Snacks,Retained
1743,2015-11-13,4,14,48,4,3,4,11,Loyal,Meat & Snacks,Retained
1744,2015-09-28,2,4,94,4,1,1,6,At-Risk,Beverages,Churned
1745,2014-03-22,1,2,649,1,1,1,3,Churned,Dairy,Churned
1746,2015-10-14,5,10,78,4,4,3,11,Loyal,Other,Retained
1747,2014-12-17,5,11,379,1,4,4,9,Potential,Meat & Snacks,Retained
1748,2015-03-08,5,19,298,2,4,5,11,Loyal,Fresh Produce,Retained
1749,2015-01-04,3,8,361,1,2,2,5,Churned,Other,Churned
