customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score,segment
3020,2015-08-27,3,8,126,3,2,3,8,Potential
3021,2015-01-30,4,10,335,1,3,3,7,Potential
3022,2015-11-15,4,9,46,5,3,3,11,Loyal
3023,2015-07-28,3,9,156,3,2,3,8,Potential
3024,2014-12-23,2,5,373,1,1,1,3,Churned
3025,2015-10-19,4,11,73,4,3,4,11,Loyal
3026,2015-01-24,5,15,341,1,4,5,10,Loyal
3027,2015-09-15,4,9,107,3,3,3,9,Potential
3028,2015-06-09,6,15,205,2,5,5,12,Loyal
3029,2015-05-31,3,6,214,2,2,2,6,Churned
3030,2014-12-14,4,10,382,1,3,3,7,Potential
3031,2015-12-18,5,15,13,5,4,5,14,Champion
3032,2015-06-05,2,4,209,2,1,1,4,Churned
3033,2014-09-25,3,8,462,1,2,3,6,Churned
3034,2015-05-22,5,10,223,2,4,3,9,Potential
3035,2015-11-29,6,13,32,5,5,4,14,Champion
3036,2015-09-18,3,17,104,4,2,5,11,Loyal
3037,2015-02-23,2,5,311,2,1,1,4,Churned
3038,2015-01-11,5,12,354,1,4,4,9,Potential
3039,2015-11-28,4,10,33,5,3,3,11,Loyal
3040,2014-10-11,1,4,446,1,1,1,3,Churned
3041,2015-09-15,5,14,107,3,4,4,11,Loyal
3042,2015-12-27,7,22,4,5,5,5,15,Champion
3043,2015-01-05,1,2,360,1,1,1,3,Churned
3044,2015-09-29,7,19,93,4,5,5,14,Champion
3045,2015-03-26,4,11,280,2,3,4,9,Potential
3046,2015-11-18,6,23,43,5,5,5,15,Champion
3047,2015-09-07,2,5,115,3,1,1,5,At-Risk
3048,2015-12-10,6,19,21,5,5,5,15,Champion
3049,2015-02-05,2,4,329,1,1,1,3,Churned
3050,2015-12-15,9,33,16,5,5,5,15,Champion
3051,2015-11-29,4,15,32,5,3,5,13,Champion
3052,2015-07-04,2,5,180,3,1,1,5,At-Risk
3053,2015-12-25,3,9,6,5,2,3,10,Loyal
3054,2015-06-28,7,18,186,3,5,5,13,Champion
3055,2015-08-18,1,7,135,3,1,2,6,At-Risk
3056,2015-08-15,2,4,138,3,1,1,5,At-Risk
3057,2014-07-16,2,5,533,1,1,1,3,Churned
3058,2015-07-27,3,8,157,3,2,3,8,Potential
3059,2014-12-13,4,9,383,1,3,3,7,Potential
3060,2015-07-05,3,7,179,3,2,2,7,Potential
3061,2015-12-05,4,8,26,5,3,3,11,Loyal
3062,2015-08-01,4,11,152,3,3,4,10,Loyal
3063,2015-12-28,5,10,3,5,4,3,12,Loyal
3064,2015-01-02,2,4,363,1,1,1,3,Churned
3065,2014-12-28,3,7,368,1,2,2,5,Churned
3066,2015-12-06,6,12,25,5,5,4,14,Champion
3067,2015-11-27,5,10,34,5,4,3,12,Loyal
3068,2015-06-19,3,7,195,2,2,2,6,Churned
3069,2015-04-09,2,6,266,2,1,2,5,Churned
3071,2015-06-13,4,15,201,2,3,5,10,Loyal
3072,2015-06-08,5,17,206,2,4,5,11,Loyal
3073,2015-01-17,2,5,348,1,1,1,3,Churned
3074,2015-04-13,2,5,262,2,1,1,4,Churned
3075,2015-10-15,3,6,77,4,2,2,8,Potential
3076,2015-12-08,2,4,23,5,1,1,7,Potential
3077,2015-08-31,6,17,122,3,5,5,13,Champion
3078,2015-09-01,2,5,121,3,1,1,5,At-Risk
3079,2015-03-10,4,9,296,2,3,3,8,Potential
3080,2014-02-15,1,2,684,1,1,1,3,Churned
3081,2014-09-23,5,15,464,1,4,5,10,Loyal
3082,2015-09-25,10,26,97,4,5,5,14,Champion
3083,2014-09-19,4,10,468,1,3,3,7,Potential
3084,2015-10-26,7,14,66,4,5,4,13,Champion
3085,2015-07-11,2,4,173,3,1,1,5,At-Risk
3086,2015-04-04,4,12,271,2,3,4,9,Potential
3087,2014-12-27,3,6,369,1,2,2,5,Churned
3088,2015-12-03,3,8,28,5,2,3,10,Loyal
3089,2015-10-17,5,11,75,4,4,4,12,Loyal
3090,2015-11-04,9,22,57,4,5,5,14,Champion
3092,2015-12-24,3,6,7,5,2,2,9,Potential
3093,2015-03-13,1,2,293,2,1,1,4,Churned
3094,2015-10-06,8,17,86,4,5,5,14,Champion
3095,2015-10-13,6,16,79,4,5,5,14,Champion
3096,2015-08-22,3,7,131,3,2,2,7,Potential
3097,2015-08-10,1,2,143,3,1,1,5,At-Risk
3098,2015-09-04,2,4,118,3,1,1,5,At-Risk
3099,2015-07-18,5,12,166,3,4,4,11,Loyal
3100,2015-05-23,5,12,222,2,4,4,10,Loyal
3101,2015-12-17,6,14,14,5,5,4,14,Champion
3102,2015-12-04,4,8,27,5,3,3,11,Loyal
3103,2014-12-10,2,4,386,1,1,1,3,Churned
3104,2015-06-04,6,18,210,2,5,5,12,Loyal
3105,2014-04-12,1,2,628,1,1,1,3,Churned
3106,2014-05-11,3,8,599,1,2,3,6,Churned
3107,2015-11-16,7,14,45,5,5,4,14,Champion
3108,2014-03-25,1,4,646,1,1,1,3,Churned
3109,2015-06-29,4,9,185,3,3,3,9,Potential
3110,2014-07-23,2,6,526,1,1,2,4,Churned
3111,2015-12-23,6,16,8,5,5,5,15,Champion
3112,2015-05-19,4,8,226,2,3,3,8,Potential
3113,2015-06-18,5,12,196,2,4,4,10,Loyal
3115,2014-10-29,7,16,428,1,5,5,11,Loyal
3116,2014-12-10,5,14,386,1,4,4,9,Potential
3117,2015-09-30,4,12,92,4,3,4,11,Loyal
3118,2015-12-29,3,7,2,5,2,2,9,Potential
3119,2015-06-28,6,17,186,3,5,5,13,Champion
3120,2015-12-23,10,24,8,5,5,5,15,Champion
3122,2015-10-31,9,24,61,4,5,5,14,Champion
3123,2014-12-15,4,9,381,1,3,3,7,Potential
3124,2015-04-09,1,3,266,2,1,1,4,Churned
3125,2014-10-05,2,4,452,1,1,1,3,Churned
3126,2014-12-02,1,2,394,1,1,1,3,Churned
3127,2014-12-03,4,10,393,1,3,3,7,Potential
3128,2015-08-30,4,17,123,3,3,5,11,Loyal
3129,2014-07-26,3,6,523,1,2,2,5,Churned
3130,2015-05-02,3,6,243,2,2,2,6,Churned
3131,2014-12-03,2,4,393,1,1,1,3,Churned
3132,2015-08-29,4,10,124,3,3,3,9,Potential
3133,2015-12-25,4,8,6,5,3,3,11,Loyal
3134,2015-06-07,1,2,207,2,1,1,4,Churned
3135,2015-07-26,3,6,158,3,2,2,7,Potential
3136,2014-04-28,1,2,612,1,1,1,3,Churned
3137,2015-08-24,8,19,129,3,5,5,13,Champion
3138,2015-04-19,4,13,256,2,3,4,9,Potential
3139,2015-04-21,7,16,254,2,5,5,12,Loyal
3140,2015-08-27,6,12,126,3,5,4,12,Loyal
3141,2015-11-16,7,17,45,5,5,5,15,Champion
3142,2014-09-01,5,11,486,1,4,4,9,Potential
3143,2015-05-24,2,6,221,2,1,2,5,Churned
3144,2015-08-16,4,13,137,3,3,4,10,Loyal
3145,2015-11-16,4,8,45,5,3,3,11,Loyal
3146,2014-06-27,2,4,552,1,1,1,3,Churned
3147,2015-12-24,2,5,7,5,1,1,7,Potential
3148,2015-03-28,4,11,278,2,3,4,9,Potential
3149,2014-01-25,1,3,705,1,1,1,3,Churned
3150,2014-08-11,3,6,507,1,2,2,5,Churned
3151,2015-09-25,3,6,97,4,2,2,8,Potential
3152,2015-11-24,1,4,37,5,1,1,7,Potential
3153,2015-10-08,6,16,84,4,5,5,14,Champion
3154,2015-06-22,5,11,192,2,4,4,10,Loyal
3155,2014-09-22,1,2,465,1,1,1,3,Churned
3156,2015-08-02,3,6,151,3,2,2,7,Potential
3157,2014-10-08,3,7,449,1,2,2,5,Churned
3158,2014-10-04,4,9,453,1,3,3,7,Potential
3159,2015-01-31,3,7,334,1,2,2,5,Churned
3160,2015-05-06,5,10,239,2,4,3,9,Potential
3161,2015-11-08,4,9,53,4,3,3,10,Loyal
3162,2015-06-06,1,2,208,2,1,1,4,Churned
3163,2014-12-29,2,4,367,1,1,1,3,Churned
3164,2015-09-30,6,21,92,4,5,5,14,Champion
3165,2015-11-27,5,18,34,5,4,5,14,Champion
3166,2015-04-28,6,14,247,2,5,4,11,Loyal
3167,2015-11-04,3,7,57,4,2,2,8,Potential
3168,2015-12-16,5,12,15,5,4,4,13,Champion
3169,2015-07-02,2,6,182,3,1,2,6,At-Risk
3170,2015-12-03,3,12,28,5,2,4,11,Loyal
3171,2014-10-17,1,3,440,1,1,1,3,Churned
3172,2015-03-01,3,7,305,2,2,2,6,Churned
3173,2015-07-25,1,2,159,3,1,1,5,At-Risk
3174,2015-02-09,2,4,325,1,1,1,3,Churned
3175,2015-11-23,6,14,38,5,5,4,14,Champion
3176,2015-08-01,6,13,152,3,5,4,12,Loyal
3177,2014-10-18,2,4,439,1,1,1,3,Churned
3178,2015-12-08,5,12,23,5,4,4,13,Champion
3179,2015-03-21,1,2,285,2,1,1,4,Churned
3180,2015-10-19,10,36,73,4,5,5,14,Champion
3181,2015-12-13,6,14,18,5,5,4,14,Champion
3182,2015-10-15,5,14,77,4,4,4,12,Loyal
3183,2015-08-07,3,7,146,3,2,2,7,Potential
3184,2015-11-20,7,14,41,5,5,4,14,Champion
3185,2015-03-02,4,11,304,2,3,4,9,Potential
3186,2015-11-25,5,10,36,5,4,3,12,Loyal
3188,2015-12-06,3,6,25,5,2,2,9,Potential
3189,2015-11-23,7,17,38,5,5,5,15,Champion
3190,2015-11-21,4,12,40,5,3,4,12,Loyal
3191,2015-12-30,2,5,1,5,1,1,7,Potential
3193,2015-01-31,4,13,334,1,3,4,8,Potential
3194,2015-05-03,6,14,242,2,5,4,11,Loyal
3195,2015-07-08,3,6,176,3,2,2,7,Potential
3196,2015-11-04,2,5,57,4,1,1,6,At-Risk
3197,2014-03-01,1,3,670,1,1,1,3,Churned
3198,2015-06-23,2,5,191,2,1,1,4,Churned
3199,2015-12-24,1,2,7,5,1,1,7,Potential
3200,2015-04-01,4,8,274,2,3,3,8,Potential
3201,2015-11-27,6,17,34,5,5,5,15,Champion
3202,2015-11-14,3,7,47,4,2,2,8,Potential
3203,2015-08-07,5,12,146,3,4,4,11,Loyal
3204,2015-05-08,5,11,237,2,4,4,10,Loyal
3205,2015-12-11,5,13,20,5,4,4,13,Champion
3206,2015-10-13,6,12,79,4,5,4,13,Champion
3207,2015-11-26,4,15,35,5,3,5,13,Champion
3208,2015-11-20,5,14,41,5,4,4,13,Champion
3209,2015-12-28,5,11,3,5,4,4,13,Champion
3210,2015-12-23,3,8,8,5,2,3,10,Loyal
3211,2015-09-30,2,4,92,4,1,1,6,At-Risk
3212,2015-04-18,2,4,257,2,1,1,4,Churned
3213,2014-12-19,3,7,377,1,2,2,5,Churned
3214,2015-12-22,4,15,9,5,3,5,13,Champion
3215,2015-07-21,4,10,163,3,3,3,9,Potential
3216,2015-02-12,2,4,322,2,1,1,4,Churned
3217,2015-03-20,3,6,286,2,2,2,6,Churned
3218,2014-06-11,2,5,568,1,1,1,3,Churned
3219,2015-08-04,3,7,149,3,2,2,7,Potential
3220,2015-11-07,5,12,54,4,4,4,12,Loyal
3221,2015-06-29,9,23,185,3,5,5,13,Champion
3222,2015-08-05,4,10,148,3,3,3,9,Potential
3223,2014-08-06,1,3,512,1,1,1,3,Churned
3224,2015-03-14,4,10,292,2,3,3,8,Potential
3225,2015-12-12,7,18,19,5,5,5,15,Champion
3226,2014-10-25,4,8,432,1,3,3,7,Potential
3227,2015-11-30,5,15,31,5,4,5,14,Champion
3228,2015-01-26,1,8,339,1,1,3,5,Churned
3229,2015-08-07,3,12,146,3,2,4,9,Potential
3230,2015-01-14,1,2,351,1,1,1,3,Churned
3231,2015-03-31,2,5,275,2,1,1,4,Churned
3232,2015-12-18,7,16,13,5,5,5,15,Champion
3233,2014-10-26,1,2,431,1,1,1,3,Churned
3234,2015-08-16,1,2,137,3,1,1,5,At-Risk
3235,2015-12-28,3,7,3,5,2,2,9,Potential
3236,2015-07-04,4,10,180,3,3,3,9,Potential
3237,2015-06-28,4,13,186,3,3,4,10,Loyal
3238,2014-07-03,2,8,546,1,1,3,5,Churned
3239,2015-11-27,1,2,34,5,1,1,7,Potential
3240,2015-01-01,2,4,364,1,1,1,3,Churned
3241,2015-09-20,3,9,102,4,2,3,9,Potential
3242,2015-05-23,3,8,222,2,2,3,7,Potential
3243,2014-01-02,1,2,728,1,1,1,3,Churned
3244,2015-11-20,3,6,41,5,2,2,9,Potential
3245,2015-12-08,5,18,23,5,4,5,14,Champion
3246,2015-08-27,8,22,126,3,5,5,13,Champion
3247,2015-11-01,7,24,60,4,5,5,14,Champion
3248,2015-06-19,10,21,195,2,5,5,12,Loyal
3249,2014-12-22,2,4,374,1,1,1,3,Churned
3250,2015-04-12,2,5,263,2,1,1,4,Churned
3251,2015-12-26,7,21,5,5,5,5,15,Champion
3252,2015-08-22,5,12,131,3,4,4,11,Loyal
3253,2015-06-20,2,4,194,2,1,1,4,Churned
3254,2015-10-19,4,10,73,4,3,3,10,Loyal
3255,2015-11-05,6,17,56,4,5,5,14,Champion
3256,2015-07-30,4,9,154,3,3,3,9,Potential
3257,2015-02-13,2,11,321,2,1,4,7,Potential
3258,2015-05-20,6,13,225,2,5,4,11,Loyal
3259,2015-09-02,4,9,120,3,3,3,9,Potential
3260,2015-12-02,3,8,29,5,2,3,10,Loyal
3262,2015-12-08,4,16,23,5,3,5,13,Champion
3263,2014-07-17,3,7,532,1,2,2,5,Churned
3264,2015-04-05,5,10,270,2,4,3,9,Potential
3265,2015-12-09,2,7,22,5,1,2,8,Potential
3266,2015-10-25,7,22,67,4,5,5,14,Champion
3267,2015-01-18,4,9,347,1,3,3,7,Potential
3268,2015-11-06,7,16,55,4,5,5,14,Champion
3269,2015-10-07,2,5,85,4,1,1,6,At-Risk
3270,2015-05-15,1,2,230,2,1,1,4,Churned
3271,2015-12-27,3,7,4,5,2,2,9,Potential
3272,2015-06-21,2,4,193,2,1,1,4,Churned
3273,2015-09-26,3,9,96,4,2,3,9,Potential
3275,2015-10-26,3,8,66,4,2,3,9,Potential
3276,2015-06-30,4,15,184,3,3,5,11,Loyal
3277,2014-10-31,3,7,426,1,2,2,5,Churned
3278,2014-11-29,2,4,397,1,1,1,3,Churned
3279,2014-11-26,3,7,400,1,2,2,5,Churned
3280,2015-07-13,3,6,171,3,2,2,7,Potential
3281,2015-10-25,3,6,67,4,2,2,8,Potential
3282,2015-06-22,5,11,192,2,4,4,10,Loyal
3283,2015-07-02,4,9,182,3,3,3,9,Potential
3284,2015-11-19,7,16,42,5,5,5,15,Champion
3285,2015-07-12,2,7,172,3,1,2,6,At-Risk
3286,2015-12-23,2,4,8,5,1,1,7,Potential
3287,2015-02-02,4,13,332,1,3,4,8,Potential
3288,2015-04-26,3,6,249,2,2,2,6,Churned
3289,2015-12-26,10,29,5,5,5,5,15,Champion
3290,2015-05-29,1,2,216,2,1,1,4,Churned
3291,2015-08-02,2,4,151,3,1,1,5,At-Risk
3292,2015-09-13,3,6,109,3,2,2,7,Potential
3293,2015-05-09,3,7,236,2,2,2,6,Churned
3294,2015-07-03,6,13,181,3,5,4,12,Loyal
3295,2015-07-28,3,10,156,3,2,3,8,Potential
3296,2015-08-17,5,14,136,3,4,4,11,Loyal
3297,2015-05-21,5,12,224,2,4,4,10,Loyal
3298,2015-05-26,4,10,219,2,3,3,8,Potential
3299,2015-02-28,4,11,306,2,3,4,9,Potential
3300,2015-10-06,4,11,86,4,3,4,11,Loyal
3301,2015-04-25,1,2,250,2,1,1,4,Churned
3302,2015-05-22,3,6,223,2,2,2,6,Churned
3303,2015-01-25,3,8,340,1,2,3,6,Churned
3304,2015-11-30,3,10,31,5,2,3,10,Loyal
3305,2015-06-24,3,6,190,2,2,2,6,Churned
3306,2015-12-29,7,16,2,5,5,5,15,Champion
3307,2015-10-06,4,11,86,4,3,4,11,Loyal
3308,2015-10-23,9,28,69,4,5,5,14,Champion
3309,2015-10-28,7,16,64,4,5,5,14,Champion
3310,2015-05-14,4,11,231,2,3,4,9,Potential
3311,2015-07-01,3,8,183,3,2,3,8,Potential
3312,2015-12-24,4,9,7,5,3,3,11,Loyal
3313,2015-04-08,3,6,267,2,2,2,6,Churned
3314,2014-08-13,1,2,505,1,1,1,3,Churned
3315,2015-11-19,5,13,42,5,4,4,13,Champion
3316,2015-01-07,3,7,358,1,2,2,5,Churned
3317,2015-06-29,3,7,185,3,2,2,7,Potential
3318,2015-07-21,2,4,163,3,1,1,5,At-Risk
3319,2015-11-17,2,5,44,5,1,1,7,Potential
3320,2014-04-12,3,6,628,1,2,2,5,Churned
3321,2015-12-25,5,14,6,5,4,4,13,Champion
3322,2015-10-11,6,16,81,4,5,5,14,Champion
3323,2015-12-09,4,11,22,5,3,4,12,Loyal
3324,2015-08-24,5,11,129,3,4,4,11,Loyal
3325,2015-11-29,5,13,32,5,4,4,13,Champion
3326,2015-04-30,2,4,245,2,1,1,4,Churned
3327,2015-05-04,6,14,241,2,5,4,11,Loyal
3328,2015-10-15,4,11,77,4,3,4,11,Loyal
3329,2015-02-21,5,13,313,2,4,4,10,Loyal
3330,2015-07-26,2,5,158,3,1,1,5,At-Risk
3331,2015-07-25,2,8,159,3,1,3,7,Potential
3332,2015-01-31,2,5,334,1,1,1,3,Churned
3333,2015-02-22,2,4,312,2,1,1,4,Churned
3334,2015-05-03,4,9,242,2,3,3,8,Potential
3335,2014-09-05,1,4,482,1,1,1,3,Churned
3336,2015-03-26,1,2,280,2,1,1,4,Churned
3337,2015-06-10,5,16,204,2,4,5,11,Loyal
3338,2015-08-17,4,9,136,3,3,3,9,Potential
3339,2015-12-08,3,9,23,5,2,3,10,Loyal
3341,2015-12-15,2,5,16,5,1,1,7,Potential
3342,2015-06-22,4,8,192,2,3,3,8,Potential
3343,2015-05-10,5,10,235,2,4,3,9,Potential
3344,2015-04-01,5,12,274,2,4,4,10,Loyal
3345,2015-09-30,1,2,92,4,1,1,6,At-Risk
3346,2015-05-11,3,6,234,2,2,2,6,Churned
3347,2015-06-05,5,14,209,2,4,4,10,Loyal
3348,2015-12-05,6,14,26,5,5,4,14,Champion
3349,2014-07-12,3,8,537,1,2,3,6,Churned
3350,2014-05-23,2,4,587,1,1,1,3,Churned
3351,2015-10-14,2,6,78,4,1,2,7,Potential
3352,2015-11-08,3,7,53,4,2,2,8,Potential
3353,2015-08-14,6,19,139,3,5,5,13,Champion
3354,2015-11-29,6,15,32,5,5,5,15,Champion
3355,2015-12-02,2,6,29,5,1,2,8,Potential
3356,2015-05-23,6,16,222,2,5,5,12,Loyal
3357,2015-06-08,3,9,206,2,2,3,7,Potential
3358,2015-03-29,5,18,277,2,4,5,11,Loyal
3359,2014-07-25,2,5,524,1,1,1,3,Churned
3360,2015-11-14,3,11,47,4,2,4,10,Loyal
3361,2015-07-22,9,22,162,3,5,5,13,Champion
3362,2014-05-31,1,2,579,1,1,1,3,Churned
3363,2015-12-29,6,13,2,5,5,4,14,Champion
3364,2015-09-14,5,12,108,3,4,4,11,Loyal
3365,2015-10-25,6,15,67,4,5,5,14,Champion
3366,2014-12-19,2,4,377,1,1,1,3,Churned
3367,2014-02-27,1,2,672,1,1,1,3,Churned
3368,2015-03-09,3,6,297,2,2,2,6,Churned
3369,2015-12-29,5,15,2,5,4,5,14,Champion
3370,2015-11-12,4,11,49,4,3,4,11,Loyal
3372,2014-02-25,1,2,674,1,1,1,3,Churned
3373,2015-12-24,2,4,7,5,2,1,8,Potential
3374,2015-08-27,2,5,126,3,2,1,6,At-Risk
3375,2015-04-26,3,7,249,2,2,2,6,Churned
3376,2014-01-07,1,3,723,1,1,1,3,Churned
3377,2014-08-29,1,2,489,1,1,1,3,Churned
3378,2015-01-13,4,9,352,1,3,3,7,Potential
3379,2015-01-21,2,5,344,1,2,1,4,Churned
3380,2015-11-11,6,18,50,4,5,5,14,Champion
3381,2014-12-05,2,4,391,1,2,1,4,Churned
3382,2014-11-13,3,10,413,1,2,3,6,Churned
3383,2014-11-13,3,6,413,1,2,2,5,Churned
3384,2015-11-29,5,10,32,5,4,3,12,Loyal
3385,2015-06-28,4,11,186,3,3,4,10,Loyal
3386,2015-02-03,4,8,331,1,3,3,7,Potential
3387,2015-05-10,3,7,235,2,2,2,6,Churned
3389,2015-08-17,5,13,136,3,4,4,11,Loyal
3390,2015-12-01,5,11,30,5,4,4,13,Champion
3391,2015-12-21,1,2,10,5,1,1,7,Potential
3393,2015-11-07,6,20,54,4,5,5,14,Champion
3394,2015-12-13,3,7,18,5,2,2,9,Potential
3395,2015-08-19,2,4,134,3,2,1,6,At-Risk
3396,2015-05-14,5,13,231,2,4,4,10,Loyal
3397,2015-02-20,3,6,314,2,2,2,6,Churned
3398,2015-03-11,4,11,295,2,3,4,9,Potential
3399,2015-07-19,4,15,165,3,3,5,11,Loyal
3400,2015-03-04,3,12,302,2,2,4,8,Potential
3401,2015-09-28,3,10,94,4,2,3,9,Potential
3402,2015-08-16,9,21,137,3,5,5,13,Champion
3403,2014-04-16,3,7,624,1,2,2,5,Churned
3404,2015-12-07,2,4,24,5,2,1,8,Potential
3405,2015-04-13,4,18,262,2,3,5,10,Loyal
3406,2015-10-23,3,6,69,4,2,2,8,Potential
3407,2015-03-25,4,9,281,2,3,3,8,Potential
3408,2015-11-05,2,6,56,4,2,2,8,Potential
3409,2015-12-11,4,13,20,5,3,4,12,Loyal
3410,2015-10-29,7,14,63,4,5,4,13,Champion
3411,2015-06-19,4,8,195,2,3,3,8,Potential
3412,2015-01-26,1,4,339,1,1,1,3,Churned
3413,2015-09-23,5,10,99,4,4,3,11,Loyal
3414,2015-10-23,4,13,69,4,3,4,11,Loyal
3415,2015-05-27,2,6,218,2,2,2,6,Churned
3416,2015-11-15,5,14,46,5,4,4,13,Champion
3417,2015-12-15,2,8,16,5,2,3,10,Loyal
3418,2015-03-13,2,4,293,2,2,1,5,Churned
3419,2015-12-05,3,10,26,5,2,3,10,Loyal
3420,2015-02-27,3,6,307,2,2,2,6,Churned
3421,2015-05-12,4,11,233,2,3,4,9,Potential
3422,2014-07-27,1,2,522,1,1,1,3,Churned
3423,2015-06-02,4,8,212,2,3,3,8,Potential
3424,2015-08-16,3,11,137,3,2,4,9,Potential
3425,2014-12-15,3,6,381,1,2,2,5,Churned
3426,2015-10-25,4,8,67,4,3,3,10,Loyal
3427,2015-04-28,4,9,247,2,3,3,8,Potential
3428,2015-03-16,3,8,290,2,2,3,7,Potential
3429,2015-06-29,6,18,185,3,5,5,13,Champion
3430,2015-04-16,4,16,259,2,3,5,10,Loyal
3431,2014-07-31,1,2,518,1,1,1,3,Churned
3432,2015-04-04,2,4,271,2,2,1,5,Churned
3433,2015-10-01,3,7,91,4,2,2,8,Potential
3434,2015-06-10,1,5,204,2,1,1,4,Churned
3435,2014-11-08,5,10,418,1,4,3,8,Potential
3436,2015-03-27,1,2,279,2,1,1,4,Churned
3437,2015-02-02,6,14,332,1,5,4,10,Loyal
3438,2015-12-27,6,16,4,5,5,5,15,Champion
3439,2015-08-25,5,11,128,3,4,4,11,Loyal
3440,2015-12-21,1,6,10,5,1,2,8,Potential
3441,2015-04-12,2,6,263,2,2,2,6,Churned
3442,2015-11-14,5,13,47,4,4,4,12,Loyal
3443,2015-10-23,4,8,69,4,3,3,10,Loyal
3444,2014-04-08,2,8,632,1,2,3,6,Churned
3445,2015-10-01,3,6,91,4,2,2,8,Potential
3447,2015-11-27,4,13,34,5,3,4,12,Loyal
3448,2014-09-26,1,2,461,1,1,1,3,Churned
3449,2015-11-29,3,8,32,5,2,3,10,Loyal
3450,2015-12-24,7,17,7,5,5,5,15,Champion
3451,2015-08-31,4,8,122,3,3,3,9,Potential
3452,2015-11-01,4,8,60,4,3,3,10,Loyal
3453,2015-12-16,2,4,15,5,2,1,8,Potential
3454,2015-12-17,1,2,14,5,1,1,7,Potential
3455,2015-11-18,3,8,43,5,2,3,10,Loyal
3456,2015-09-10,5,13,112,3,4,4,11,Loyal
3457,2014-11-09,2,6,417,1,2,2,5,Churned
3458,2015-08-13,5,10,140,3,4,3,10,Loyal
3459,2015-08-05,4,9,148,3,3,3,9,Potential
3460,2015-11-24,4,16,37,5,3,5,13,Champion
3461,2015-06-26,2,6,188,3,2,2,7,Potential
3462,2015-11-15,9,25,46,5,5,5,15,Champion
3463,2015-09-24,4,8,98,4,3,3,10,Loyal
3464,2014-06-30,2,4,549,1,2,1,4,Churned
3465,2015-11-01,9,22,60,4,5,5,14,Champion
3466,2014-12-09,2,7,387,1,2,2,5,Churned
3467,2015-12-24,6,13,7,5,5,4,14,Champion
3468,2015-11-14,4,11,47,4,3,4,11,Loyal
3469,2015-05-20,5,16,225,2,4,5,11,Loyal
3470,2015-10-04,3,9,88,4,2,3,9,Potential
3471,2015-10-12,4,10,80,4,3,3,10,Loyal
3472,2015-04-30,3,12,245,2,2,4,8,Potential
3473,2015-04-07,3,6,268,2,2,2,6,Churned
3474,2015-08-25,7,16,128,3,5,5,13,Champion
3475,2015-12-14,4,10,17,5,3,3,11,Loyal
3476,2015-06-28,6,15,186,3,5,5,13,Champion
3477,2014-07-17,1,3,532,1,1,1,3,Churned
3478,2015-04-02,1,2,273,2,1,1,4,Churned
3479,2015-03-24,4,8,282,2,3,3,8,Potential
3480,2015-05-07,5,12,238,2,4,4,10,Loyal
3481,2015-10-04,4,16,88,4,3,5,12,Loyal
3482,2014-07-30,3,7,519,1,2,2,5,Churned
3483,2015-11-22,6,15,39,5,5,5,15,Champion
3484,2015-11-21,10,23,40,5,5,5,15,Champion
3485,2015-07-22,3,6,162,3,2,2,7,Potential
3486,2015-12-23,5,12,8,5,4,4,13,Champion
3487,2014-10-25,6,12,432,1,5,4,10,Loyal
3488,2015-12-21,3,7,10,5,2,2,9,Potential
3489,2015-11-18,5,15,43,5,4,5,14,Champion
3490,2015-07-09,1,2,175,3,1,1,5,At-Risk
3491,2015-10-26,7,14,66,4,5,4,13,Champion
3493,2015-02-02,4,8,332,1,3,3,7,Potential
3494,2015-07-04,3,7,180,3,2,2,7,Potential
3495,2015-11-18,8,22,43,5,5,5,15,Champion
3496,2015-09-22,4,10,100,4,3,3,10,Loyal
3497,2015-11-24,5,23,37,5,4,5,14,Champion
3498,2015-03-31,4,8,275,2,3,3,8,Potential
3499,2015-05-04,8,18,241,2,5,5,12,Loyal
3500,2015-07-21,5,17,163,3,4,5,12,Loyal
3501,2015-07-27,2,4,157,3,2,1,6,At-Risk
3502,2014-09-09,5,11,478,1,4,4,9,Potential
3503,2015-11-29,1,2,32,5,1,1,7,Potential
3504,2015-11-05,4,19,56,4,3,5,12,Loyal
3505,2015-10-11,6,15,81,4,5,5,14,Champion
3507,2015-11-10,7,18,51,4,5,5,14,Champion
3508,2015-08-15,7,17,138,3,5,5,13,Champion
3509,2015-07-08,4,14,176,3,3,4,10,Loyal
3510,2015-01-02,1,2,363,1,1,1,3,Churned
3511,2015-11-15,7,14,46,5,5,4,14,Champion
3512,2015-11-17,2,4,44,5,2,1,8,Potential
3513,2015-08-29,2,7,124,3,2,2,7,Potential
3514,2014-12-13,2,4,383,1,2,1,4,Churned
3515,2015-07-03,5,12,181,3,4,4,11,Loyal
3516,2015-12-13,3,7,18,5,2,2,9,Potential
3517,2015-12-11,8,22,20,5,5,5,15,Champion
3518,2015-10-26,6,16,66,4,5,5,14,Champion
3519,2015-12-13,3,13,18,5,2,4,11,Loyal
3520,2015-11-09,4,11,52,4,3,4,11,Loyal
3521,2015-07-17,4,8,167,3,3,3,9,Potential
3522,2015-09-23,2,10,99,4,2,3,9,Potential
3523,2015-11-09,7,16,52,4,5,5,14,Champion
3524,2014-11-30,5,12,396,1,4,4,9,Potential
3525,2015-02-14,2,9,320,2,2,3,7,Potential
3526,2015-08-26,5,10,127,3,4,3,10,Loyal
